0.173	0.169924
0.174	0.170884
0.175	0.171843
0.176	0.172802
0.177	0.17376
0.178	0.174719
0.179	0.175677
0.18	0.176634
0.181	0.177592
0.182	0.178549
0.183	0.179505
0.184	0.180462
0.185	0.181418
0.186	0.182373
0.187	0.183329
0.188	0.184284
0.189	0.185239
0.19	0.186193
0.191	0.187147
0.192	0.188101
0.193	0.189054
0.194	0.190007
0.195	0.19096
0.196	0.191913
0.197	0.192865
0.198	0.193816
0.199	0.194768
0.2	0.195719
0.201	0.19667
0.202	0.19762
0.203	0.19857
0.204	0.19952
0.205	0.200469
0.206	0.201418
0.207	0.202367
0.208	0.203315
0.209	0.204263
0.21	0.205211
0.211	0.206158
0.212	0.207105
0.213	0.208052
0.214	0.208998
0.215	0.209944
0.216	0.210889
0.217	0.211835
0.218	0.212779
0.219	0.213724
0.22	0.214668
0.221	0.215612
0.222	0.216555
0.223	0.217498
0.224	0.218441
0.225	0.219383
0.226	0.220325
0.227	0.221267
0.228	0.222208
0.229	0.223149
0.23	0.22409
0.231	0.22503
0.232	0.22597
0.233	0.226909
0.234	0.227848
0.235	0.228787
0.236	0.229725
0.237	0.230663
0.238	0.231601
0.239	0.232538
0.24	0.233475
0.241	0.234411
0.242	0.235347
0.243	0.236283
0.244	0.237219
0.245	0.238153
0.246	0.239088
0.247	0.240022
0.248	0.240956
0.249	0.24189
0.25	0.242823
0.251	0.243755
0.252	0.244688
0.253	0.24562
0.254	0.246551
0.255	0.247482
0.256	0.248413
0.257	0.249343
0.258	0.250273
0.259	0.251203
0.26	0.252132
0.261	0.253061
0.262	0.253989
0.263	0.254917
0.264	0.255845
0.265	0.256772
0.266	0.257699
0.267	0.258625
0.268	0.259552
0.269	0.260477
0.27	0.261402
0.271	0.262327
0.272	0.263252
0.273	0.264176
0.274	0.265099
0.275	0.266023
0.276	0.266945
0.277	0.267868
0.278	0.26879
0.279	0.269711
0.28	0.270633
0.281	0.271553
0.282	0.272474
0.283	0.273394
0.284	0.274313
0.285	0.275233
0.286	0.276151
0.287	0.27707
0.288	0.277988
0.289	0.278905
0.29	0.279822
0.291	0.280739
0.292	0.281655
0.293	0.282571
0.294	0.283486
0.295	0.284401
0.296	0.285316
0.297	0.28623
0.298	0.287144
0.299	0.288057
0.3	0.28897
0.301	0.289882
0.302	0.290794
0.303	0.291706
0.304	0.292617
0.305	0.293528
0.306	0.294438
0.307	0.295348
0.308	0.296257
0.309	0.297166
0.31	0.298075
0.311	0.298983
0.312	0.299891
0.313	0.300798
0.314	0.301705
0.315	0.302611
0.316	0.303517
0.317	0.304423
0.318	0.305328
0.319	0.306232
0.32	0.307137
0.321	0.30804
0.322	0.308944
0.323	0.309847
0.324	0.310749
0.325	0.311651
0.326	0.312552
0.327	0.313453
0.328	0.314354
0.329	0.315254
0.33	0.316154
0.331	0.317053
0.332	0.317952
0.333	0.31885
0.334	0.319748
0.335	0.320646
0.336	0.321543
0.337	0.322439
0.338	0.323335
0.339	0.324231
0.34	0.325126
0.341	0.326021
0.342	0.326915
0.343	0.327809
0.344	0.328702
0.345	0.329595
0.346	0.330488
0.347	0.33138
0.348	0.332271
0.349	0.333162
0.35	0.334053
0.351	0.334943
0.352	0.335832
0.353	0.336721
0.354	0.33761
0.355	0.338498
0.356	0.339386
0.357	0.340273
0.358	0.34116
0.359	0.342046
0.36	0.342932
0.361	0.343818
0.362	0.344702
0.363	0.345587
0.364	0.346471
0.365	0.347354
0.366	0.348237
0.367	0.34912
0.368	0.350002
0.369	0.350883
0.37	0.351764
0.371	0.352645
0.372	0.353525
0.373	0.354404
0.374	0.355284
0.375	0.356162
0.376	0.35704
0.377	0.357918
0.378	0.358795
0.379	0.359672
0.38	0.360548
0.381	0.361424
0.382	0.362299
0.383	0.363173
0.384	0.364048
0.385	0.364921
0.386	0.365794
0.387	0.366667
0.388	0.367539
0.389	0.368411
0.39	0.369282
0.391	0.370153
0.392	0.371023
0.393	0.371893
0.394	0.372762
0.395	0.373631
0.396	0.374499
0.397	0.375367
0.398	0.376234
0.399	0.377101
0.4	0.377967
0.401	0.378832
0.402	0.379698
0.403	0.380562
0.404	0.381426
0.405	0.38229
0.406	0.383153
0.407	0.384016
0.408	0.384878
0.409	0.385739
0.41	0.3866
0.411	0.387461
0.412	0.388321
0.413	0.389181
0.414	0.39004
0.415	0.390898
0.416	0.391756
0.417	0.392613
0.418	0.39347
0.419	0.394327
0.42	0.395183
0.421	0.396038
0.422	0.396893
0.423	0.397747
0.424	0.398601
0.425	0.399454
0.426	0.400307
0.427	0.401159
0.428	0.402011
0.429	0.402862
0.43	0.403712
0.431	0.404562
0.432	0.405412
0.433	0.406261
0.434	0.407109
0.435	0.407957
0.436	0.408805
0.437	0.409652
0.438	0.410498
0.439	0.411344
0.44	0.412189
0.441	0.413034
0.442	0.413878
0.443	0.414721
0.444	0.415564
0.445	0.416407
0.446	0.417249
0.447	0.41809
0.448	0.418931
0.449	0.419772
0.45	0.420612
0.451	0.421451
0.452	0.42229
0.453	0.423128
0.454	0.423965
0.455	0.424802
0.456	0.425639
0.457	0.426475
0.458	0.42731
0.459	0.428145
0.46	0.42898
0.461	0.429813
0.462	0.430647
0.463	0.431479
0.464	0.432311
0.465	0.433143
0.466	0.433974
0.467	0.434804
0.468	0.435634
0.469	0.436464
0.47	0.437292
0.471	0.43812
0.472	0.438948
0.473	0.439775
0.474	0.440602
0.475	0.441428
0.476	0.442253
0.477	0.443078
0.478	0.443902
0.479	0.444726
0.48	0.445549
0.481	0.446371
0.482	0.447193
0.483	0.448015
0.484	0.448835
0.485	0.449656
0.486	0.450475
0.487	0.451295
0.488	0.452113
0.489	0.452931
0.49	0.453748
0.491	0.454565
0.492	0.455381
0.493	0.456197
0.494	0.457012
0.495	0.457827
0.496	0.458641
0.497	0.459454
0.498	0.460267
0.499	0.461079
0.5	0.46189
0.501	0.462701
0.502	0.463512
0.503	0.464322
0.504	0.465131
0.505	0.46594
0.506	0.466748
0.507	0.467555
0.508	0.468362
0.509	0.469168
0.51	0.469974
0.511	0.470779
0.512	0.471584
0.513	0.472388
0.514	0.473191
0.515	0.473994
0.516	0.474796
0.517	0.475597
0.518	0.476398
0.519	0.477199
0.52	0.477999
0.521	0.478798
0.522	0.479596
0.523	0.480394
0.524	0.481192
0.525	0.481988
0.526	0.482785
0.527	0.48358
0.528	0.484375
0.529	0.48517
0.53	0.485963
0.531	0.486756
0.532	0.487549
0.533	0.488341
0.534	0.489132
0.535	0.489923
0.536	0.490713
0.537	0.491503
0.538	0.492292
0.539	0.49308
0.54	0.493868
0.541	0.494655
0.542	0.495441
0.543	0.496227
0.544	0.497012
0.545	0.497797
0.546	0.498581
0.547	0.499364
0.548	0.500147
0.549	0.500929
0.55	0.501711
0.551	0.502492
0.552	0.503272
0.553	0.504052
0.554	0.504831
0.555	0.505609
0.556	0.506387
0.557	0.507164
0.558	0.507941
0.559	0.508716
0.56	0.509492
0.561	0.510266
0.562	0.511041
0.563	0.511814
0.564	0.512587
0.565	0.513359
0.566	0.51413
0.567	0.514901
0.568	0.515672
0.569	0.516441
0.57	0.51721
0.571	0.517979
0.572	0.518746
0.573	0.519514
0.574	0.52028
0.575	0.521046
0.576	0.521811
0.577	0.522576
0.578	0.52334
0.579	0.524103
0.58	0.524866
0.581	0.525628
0.582	0.526389
0.583	0.52715
0.584	0.52791
0.585	0.528669
0.586	0.529428
0.587	0.530186
0.588	0.530944
0.589	0.531701
0.59	0.532457
0.591	0.533213
0.592	0.533968
0.593	0.534722
0.594	0.535476
0.595	0.536229
0.596	0.536981
0.597	0.537733
0.598	0.538484
0.599	0.539234
0.6	0.539984
0.601	0.540733
0.602	0.541482
0.603	0.542229
0.604	0.542976
0.605	0.543723
0.606	0.544469
0.607	0.545214
0.608	0.545959
0.609	0.546702
0.61	0.547446
0.611	0.548188
0.612	0.54893
0.613	0.549671
0.614	0.550412
0.615	0.551152
0.616	0.551891
0.617	0.55263
0.618	0.553367
0.619	0.554105
0.62	0.554841
0.621	0.555577
0.622	0.556313
0.623	0.557047
0.624	0.557781
0.625	0.558514
0.626	0.559247
0.627	0.559979
0.628	0.56071
0.629	0.561441
0.63	0.562171
0.631	0.5629
0.632	0.563628
0.633	0.564356
0.634	0.565083
0.635	0.56581
0.636	0.566536
0.637	0.567261
0.638	0.567986
0.639	0.568709
0.64	0.569433
0.641	0.570155
0.642	0.570877
0.643	0.571598
0.644	0.572318
0.645	0.573038
0.646	0.573757
0.647	0.574476
0.648	0.575193
0.649	0.57591
0.65	0.576627
0.651	0.577342
0.652	0.578057
0.653	0.578772
0.654	0.579485
0.655	0.580198
0.656	0.58091
0.657	0.581622
0.658	0.582333
0.659	0.583043
0.66	0.583752
0.661	0.584461
0.662	0.585169
0.663	0.585877
0.664	0.586583
0.665	0.58729
0.666	0.587995
0.667	0.5887
0.668	0.589403
0.669	0.590107
0.67	0.590809
0.671	0.591511
0.672	0.592212
0.673	0.592913
0.674	0.593613
0.675	0.594312
0.676	0.59501
0.677	0.595708
0.678	0.596405
0.679	0.597101
0.68	0.597796
0.681	0.598491
0.682	0.599185
0.683	0.599879
0.684	0.600572
0.685	0.601264
0.686	0.601955
0.687	0.602646
0.688	0.603336
0.689	0.604025
0.69	0.604713
0.691	0.605401
0.692	0.606088
0.693	0.606775
0.694	0.60746
0.695	0.608145
0.696	0.60883
0.697	0.609513
0.698	0.610196
0.699	0.610878
0.7	0.61156
0.701	0.61224
0.702	0.61292
0.703	0.613599
0.704	0.614278
0.705	0.614956
0.706	0.615633
0.707	0.616309
0.708	0.616985
0.709	0.61766
0.71	0.618334
0.711	0.619008
0.712	0.619681
0.713	0.620353
0.714	0.621024
0.715	0.621695
0.716	0.622365
0.717	0.623034
0.718	0.623702
0.719	0.62437
0.72	0.625037
0.721	0.625703
0.722	0.626369
0.723	0.627034
0.724	0.627698
0.725	0.628361
0.726	0.629024
0.727	0.629686
0.728	0.630347
0.729	0.631008
0.73	0.631667
0.731	0.632327
0.732	0.632985
0.733	0.633642
0.734	0.634299
0.735	0.634955
0.736	0.635611
0.737	0.636265
0.738	0.636919
0.739	0.637572
0.74	0.638225
0.741	0.638877
0.742	0.639527
0.743	0.640178
0.744	0.640827
0.745	0.641476
0.746	0.642124
0.747	0.642771
0.748	0.643418
0.749	0.644063
0.75	0.644709
0.751	0.645353
0.752	0.645996
0.753	0.646639
0.754	0.647281
0.755	0.647923
0.756	0.648563
0.757	0.649203
0.758	0.649842
0.759	0.650481
0.76	0.651118
0.761	0.651755
0.762	0.652391
0.763	0.653026
0.764	0.653661
0.765	0.654295
0.766	0.654928
0.767	0.65556
0.768	0.656192
0.769	0.656823
0.77	0.657453
0.771	0.658082
0.772	0.658711
0.773	0.659339
0.774	0.659966
0.775	0.660592
0.776	0.661218
0.777	0.661843
0.778	0.662467
0.779	0.66309
0.78	0.663713
0.781	0.664335
0.782	0.664956
0.783	0.665576
0.784	0.666195
0.785	0.666814
0.786	0.667432
0.787	0.66805
0.788	0.668666
0.789	0.669282
0.79	0.669897
0.791	0.670511
0.792	0.671124
0.793	0.671737
0.794	0.672349
0.795	0.67296
0.796	0.673571
0.797	0.67418
0.798	0.674789
0.799	0.675397
0.8	0.676004
0.801	0.676611
0.802	0.677217
0.803	0.677822
0.804	0.678426
0.805	0.67903
0.806	0.679632
0.807	0.680234
0.808	0.680836
0.809	0.681436
0.81	0.682036
0.811	0.682634
0.812	0.683232
0.813	0.68383
0.814	0.684426
0.815	0.685022
0.816	0.685617
0.817	0.686211
0.818	0.686805
0.819	0.687398
0.82	0.68799
0.821	0.688581
0.822	0.689171
0.823	0.689761
0.824	0.690349
0.825	0.690937
0.826	0.691525
0.827	0.692111
0.828	0.692697
0.829	0.693282
0.83	0.693866
0.831	0.694449
0.832	0.695032
0.833	0.695613
0.834	0.696194
0.835	0.696774
0.836	0.697354
0.837	0.697933
0.838	0.69851
0.839	0.699088
0.84	0.699664
0.841	0.700239
0.842	0.700814
0.843	0.701388
0.844	0.701961
0.845	0.702533
0.846	0.703105
0.847	0.703676
0.848	0.704246
0.849	0.704815
0.85	0.705383
0.851	0.705951
0.852	0.706518
0.853	0.707084
0.854	0.707649
0.855	0.708213
0.856	0.708777
0.857	0.70934
0.858	0.709902
0.859	0.710463
0.86	0.711024
0.861	0.711583
0.862	0.712142
0.863	0.7127
0.864	0.713258
0.865	0.713814
0.866	0.71437
0.867	0.714925
0.868	0.715479
0.869	0.716032
0.87	0.716585
0.871	0.717136
0.872	0.717687
0.873	0.718237
0.874	0.718787
0.875	0.719335
0.876	0.719883
0.877	0.72043
0.878	0.720976
0.879	0.721521
0.88	0.722066
0.881	0.722609
0.882	0.723152
0.883	0.723694
0.884	0.724235
0.885	0.724776
0.886	0.725316
0.887	0.725854
0.888	0.726393
0.889	0.72693
0.89	0.727466
0.891	0.728002
0.892	0.728537
0.893	0.729071
0.894	0.729604
0.895	0.730136
0.896	0.730668
0.897	0.731199
0.898	0.731728
0.899	0.732258
0.9	0.732786
0.901	0.733314
0.902	0.73384
0.903	0.734366
0.904	0.734891
0.905	0.735415
0.906	0.735939
0.907	0.736462
0.908	0.736983
0.909	0.737504
0.91	0.738025
0.911	0.738544
0.912	0.739063
0.913	0.73958
0.914	0.740097
0.915	0.740613
0.916	0.741129
0.917	0.741643
0.918	0.742157
0.919	0.74267
0.92	0.743182
0.921	0.743693
0.922	0.744203
0.923	0.744713
0.924	0.745222
0.925	0.745729
0.926	0.746237
0.927	0.746743
0.928	0.747248
0.929	0.747753
0.93	0.748257
0.931	0.74876
0.932	0.749262
0.933	0.749763
0.934	0.750264
0.935	0.750763
0.936	0.751262
0.937	0.75176
0.938	0.752257
0.939	0.752754
0.94	0.753249
0.941	0.753744
0.942	0.754238
0.943	0.754731
0.944	0.755223
0.945	0.755715
0.946	0.756205
0.947	0.756695
0.948	0.757184
0.949	0.757672
0.95	0.758159
0.951	0.758646
0.952	0.759131
0.953	0.759616
0.954	0.7601
0.955	0.760583
0.956	0.761065
0.957	0.761547
0.958	0.762027
0.959	0.762507
0.96	0.762986
0.961	0.763464
0.962	0.763941
0.963	0.764418
0.964	0.764893
0.965	0.765368
0.966	0.765842
0.967	0.766315
0.968	0.766787
0.969	0.767259
0.97	0.767729
0.971	0.768199
0.972	0.768668
0.973	0.769136
0.974	0.769603
0.975	0.77007
0.976	0.770535
0.977	0.771
0.978	0.771464
0.979	0.771927
0.98	0.772389
0.981	0.77285
0.982	0.773311
0.983	0.773771
0.984	0.774229
0.985	0.774687
0.986	0.775144
0.987	0.775601
0.988	0.776056
0.989	0.776511
0.99	0.776964
0.991	0.777417
0.992	0.777869
0.993	0.77832
0.994	0.778771
0.995	0.77922
0.996	0.779669
0.997	0.780117
0.998	0.780564
0.999	0.78101
1	0.781455
1.001	0.7819
1.002	0.782343
1.003	0.782786
1.004	0.783228
1.005	0.783669
1.006	0.784109
1.007	0.784548
1.008	0.784987
1.009	0.785424
1.01	0.785861
1.011	0.786297
1.012	0.786732
1.013	0.787166
1.014	0.7876
1.015	0.788032
1.016	0.788464
1.017	0.788895
1.018	0.789325
1.019	0.789754
1.02	0.790182
1.021	0.79061
1.022	0.791036
1.023	0.791462
1.024	0.791887
1.025	0.792311
1.026	0.792734
1.027	0.793156
1.028	0.793577
1.029	0.793998
1.03	0.794418
1.031	0.794836
1.032	0.795254
1.033	0.795672
1.034	0.796088
1.035	0.796503
1.036	0.796918
1.037	0.797331
1.038	0.797744
1.039	0.798156
1.04	0.798567
1.041	0.798978
1.042	0.799387
1.043	0.799796
1.044	0.800203
1.045	0.80061
1.046	0.801016
1.047	0.801421
1.048	0.801825
1.049	0.802229
1.05	0.802631
1.051	0.803033
1.052	0.803433
1.053	0.803833
1.054	0.804232
1.055	0.804631
1.056	0.805028
1.057	0.805424
1.058	0.80582
1.059	0.806215
1.06	0.806608
1.061	0.807001
1.062	0.807394
1.063	0.807785
1.064	0.808175
1.065	0.808565
1.066	0.808953
1.067	0.809341
1.068	0.809728
1.069	0.810114
1.07	0.810499
1.071	0.810884
1.072	0.811267
1.073	0.81165
1.074	0.812031
1.075	0.812412
1.076	0.812792
1.077	0.813171
1.078	0.81355
1.079	0.813927
1.08	0.814303
1.081	0.814679
1.082	0.815054
1.083	0.815428
1.084	0.815801
1.085	0.816173
1.086	0.816544
1.087	0.816914
1.088	0.817284
1.089	0.817653
1.09	0.81802
1.091	0.818387
1.092	0.818753
1.093	0.819118
1.094	0.819483
1.095	0.819846
1.096	0.820209
1.097	0.82057
1.098	0.820931
1.099	0.821291
1.1	0.82165
1.101	0.822008
1.102	0.822366
1.103	0.822722
1.104	0.823077
1.105	0.823432
1.106	0.823786
1.107	0.824139
1.108	0.824491
1.109	0.824842
1.11	0.825192
1.111	0.825542
1.112	0.82589
1.113	0.826238
1.114	0.826584
1.115	0.82693
1.116	0.827275
1.117	0.827619
1.118	0.827963
1.119	0.828305
1.12	0.828647
1.121	0.828987
1.122	0.829327
1.123	0.829666
1.124	0.830004
1.125	0.830341
1.126	0.830677
1.127	0.831012
1.128	0.831347
1.129	0.83168
1.13	0.832013
1.131	0.832345
1.132	0.832676
1.133	0.833006
1.134	0.833335
1.135	0.833663
1.136	0.83399
1.137	0.834317
1.138	0.834643
1.139	0.834967
1.14	0.835291
1.141	0.835614
1.142	0.835936
1.143	0.836257
1.144	0.836578
1.145	0.836897
1.146	0.837216
1.147	0.837533
1.148	0.83785
1.149	0.838166
1.15	0.838481
1.151	0.838795
1.152	0.839108
1.153	0.839421
1.154	0.839732
1.155	0.840043
1.156	0.840352
1.157	0.840661
1.158	0.840969
1.159	0.841276
1.16	0.841582
1.161	0.841887
1.162	0.842192
1.163	0.842495
1.164	0.842798
1.165	0.8431
1.166	0.8434
1.167	0.8437
1.168	0.843999
1.169	0.844297
1.17	0.844595
1.171	0.844891
1.172	0.845187
1.173	0.845481
1.174	0.845775
1.175	0.846068
1.176	0.846359
1.177	0.846651
1.178	0.846941
1.179	0.84723
1.18	0.847518
1.181	0.847806
1.182	0.848092
1.183	0.848378
1.184	0.848663
1.185	0.848947
1.186	0.84923
1.187	0.849512
1.188	0.849793
1.189	0.850073
1.19	0.850353
1.191	0.850631
1.192	0.850909
1.193	0.851186
1.194	0.851462
1.195	0.851737
1.196	0.852011
1.197	0.852284
1.198	0.852556
1.199	0.852827
1.2	0.853098
1.201	0.853368
1.202	0.853636
1.203	0.853904
1.204	0.854171
1.205	0.854437
1.206	0.854702
1.207	0.854966
1.208	0.85523
1.209	0.855492
1.21	0.855754
1.211	0.856014
1.212	0.856274
1.213	0.856533
1.214	0.856791
1.215	0.857048
1.216	0.857304
1.217	0.857559
1.218	0.857814
1.219	0.858067
1.22	0.85832
1.221	0.858572
1.222	0.858822
1.223	0.859072
1.224	0.859321
1.225	0.859569
1.226	0.859817
1.227	0.860063
1.228	0.860309
1.229	0.860553
1.23	0.860797
1.231	0.86104
1.232	0.861281
1.233	0.861522
1.234	0.861762
1.235	0.862002
1.236	0.86224
1.237	0.862477
1.238	0.862714
1.239	0.862949
1.24	0.863184
1.241	0.863418
1.242	0.863651
1.243	0.863882
1.244	0.864114
1.245	0.864344
1.246	0.864573
1.247	0.864801
1.248	0.865029
1.249	0.865255
1.25	0.865481
1.251	0.865706
1.252	0.86593
1.253	0.866153
1.254	0.866375
1.255	0.866596
1.256	0.866816
1.257	0.867036
1.258	0.867254
1.259	0.867472
1.26	0.867688
1.261	0.867904
1.262	0.868119
1.263	0.868333
1.264	0.868546
1.265	0.868758
1.266	0.86897
1.267	0.86918
1.268	0.86939
1.269	0.869598
1.27	0.869806
1.271	0.870013
1.272	0.870218
1.273	0.870423
1.274	0.870628
1.275	0.870831
1.276	0.871033
1.277	0.871234
1.278	0.871435
1.279	0.871634
1.28	0.871833
1.281	0.872031
1.282	0.872228
1.283	0.872424
1.284	0.872619
1.285	0.872813
1.286	0.873006
1.287	0.873198
1.288	0.87339
1.289	0.87358
1.29	0.87377
1.291	0.873959
1.292	0.874147
1.293	0.874334
1.294	0.87452
1.295	0.874705
1.296	0.874889
1.297	0.875072
1.298	0.875255
1.299	0.875436
1.3	0.875617
1.301	0.875797
1.302	0.875976
1.303	0.876153
1.304	0.87633
1.305	0.876507
1.306	0.876682
1.307	0.876856
1.308	0.87703
1.309	0.877202
1.31	0.877374
1.311	0.877544
1.312	0.877714
1.313	0.877883
1.314	0.878051
1.315	0.878218
1.316	0.878384
1.317	0.87855
1.318	0.878714
1.319	0.878877
1.32	0.87904
1.321	0.879202
1.322	0.879362
1.323	0.879522
1.324	0.879681
1.325	0.879839
1.326	0.879996
1.327	0.880153
1.328	0.880308
1.329	0.880462
1.33	0.880616
1.331	0.880769
1.332	0.88092
1.333	0.881071
1.334	0.881221
1.335	0.88137
1.336	0.881518
1.337	0.881665
1.338	0.881812
1.339	0.881957
1.34	0.882102
1.341	0.882245
1.342	0.882388
1.343	0.88253
1.344	0.882671
1.345	0.88281
1.346	0.88295
1.347	0.883088
1.348	0.883225
1.349	0.883361
1.35	0.883497
1.351	0.883631
1.352	0.883765
1.353	0.883898
1.354	0.88403
1.355	0.884161
1.356	0.884291
1.357	0.88442
1.358	0.884548
1.359	0.884675
1.36	0.884802
1.361	0.884927
1.362	0.885052
1.363	0.885176
1.364	0.885298
1.365	0.88542
1.366	0.885541
1.367	0.885661
1.368	0.885781
1.369	0.885899
1.37	0.886016
1.371	0.886133
1.372	0.886248
1.373	0.886363
1.374	0.886477
1.375	0.88659
1.376	0.886702
1.377	0.886813
1.378	0.886923
1.379	0.887032
1.38	0.88714
1.381	0.887248
1.382	0.887354
1.383	0.88746
1.384	0.887565
1.385	0.887669
1.386	0.887771
1.387	0.887874
1.388	0.887975
1.389	0.888075
1.39	0.888174
1.391	0.888273
1.392	0.88837
1.393	0.888467
1.394	0.888562
1.395	0.888657
1.396	0.888751
1.397	0.888844
1.398	0.888936
1.399	0.889027
1.4	0.889118
1.401	0.889207
1.402	0.889296
1.403	0.889383
1.404	0.88947
1.405	0.889556
1.406	0.889641
1.407	0.889724
1.408	0.889808
1.409	0.88989
1.41	0.889971
1.411	0.890051
1.412	0.890131
1.413	0.890209
1.414	0.890287
1.415	0.890364
1.416	0.89044
1.417	0.890515
1.418	0.890589
1.419	0.890662
1.42	0.890734
1.421	0.890805
1.422	0.890876
1.423	0.890945
1.424	0.891014
1.425	0.891082
1.426	0.891149
1.427	0.891215
1.428	0.89128
1.429	0.891344
1.43	0.891407
1.431	0.891469
1.432	0.891531
1.433	0.891591
1.434	0.891651
1.435	0.89171
1.436	0.891767
1.437	0.891824
1.438	0.89188
1.439	0.891936
1.44	0.89199
1.441	0.892043
1.442	0.892096
1.443	0.892147
1.444	0.892198
1.445	0.892247
1.446	0.892296
1.447	0.892344
1.448	0.892391
1.449	0.892437
1.45	0.892483
1.451	0.892527
1.452	0.89257
1.453	0.892613
1.454	0.892655
1.455	0.892695
1.456	0.892735
1.457	0.892774
1.458	0.892812
1.459	0.892849
1.46	0.892885
1.461	0.892921
1.462	0.892955
1.463	0.892989
1.464	0.893021
1.465	0.893053
1.466	0.893084
1.467	0.893114
1.468	0.893143
1.469	0.893171
1.47	0.893199
1.471	0.893225
1.472	0.89325
1.473	0.893275
1.474	0.893299
1.475	0.893321
1.476	0.893343
1.477	0.893364
1.478	0.893384
1.479	0.893404
1.48	0.893422
1.481	0.893439
1.482	0.893456
1.483	0.893471
1.484	0.893486
1.485	0.8935
1.486	0.893513
1.487	0.893525
1.488	0.893536
1.489	0.893546
1.49	0.893556
1.491	0.893564
1.492	0.893572
1.493	0.893578
1.494	0.893584
1.495	0.893589
1.496	0.893593
1.497	0.893596
1.498	0.893598
1.499	0.8936
1.5	0.8936
1.501	0.8936
1.502	0.893598
1.503	0.893596
1.504	0.893593
1.505	0.893589
1.506	0.893584
1.507	0.893578
1.508	0.893571
1.509	0.893564
1.51	0.893555
1.511	0.893546
1.512	0.893535
1.513	0.893524
1.514	0.893512
1.515	0.893499
1.516	0.893485
1.517	0.89347
1.518	0.893455
1.519	0.893438
1.52	0.893421
1.521	0.893402
1.522	0.893383
1.523	0.893363
1.524	0.893342
1.525	0.89332
1.526	0.893297
1.527	0.893274
1.528	0.893249
1.529	0.893224
1.53	0.893197
1.531	0.89317
1.532	0.893142
1.533	0.893113
1.534	0.893083
1.535	0.893052
1.536	0.893021
1.537	0.892988
1.538	0.892955
1.539	0.89292
1.54	0.892885
1.541	0.892849
1.542	0.892812
1.543	0.892774
1.544	0.892735
1.545	0.892695
