1.27	3.17468	-0.00148215
1.28	3.17467	-0.00148214
1.29	3.17465	-0.00148214
1.3	3.17464	-0.00148213
1.31	3.17462	-0.00148212
1.32	3.17461	-0.00148212
1.33	3.17459	-0.00148211
1.34	3.17458	-0.0014821
1.35	3.17456	-0.0014821
1.36	3.17455	-0.00148209
1.37	3.17453	-0.00148208
1.38	3.17452	-0.00148207
1.39	3.1745	-0.00148207
1.4	3.17449	-0.00148206
1.41	3.17447	-0.00148205
1.42	3.17446	-0.00148205
1.43	3.17444	-0.00148204
1.44	3.17443	-0.00148203
1.45	3.17441	-0.00148203
1.46	3.1744	-0.00148202
1.47	3.17439	-0.00148201
1.48	3.17437	-0.00148201
1.49	3.17436	-0.001482
1.5	3.17434	-0.00148199
1.51	3.17433	-0.00148199
1.52	3.17431	-0.00148198
1.53	3.1743	-0.00148197
1.54	3.17428	-0.00148197
1.55	3.17427	-0.00148196
1.56	3.17425	-0.00148195
1.57	3.17424	-0.00148194
1.58	3.17422	-0.00148194
1.59	3.17421	-0.00148193
1.6	3.17419	-0.00148192
1.61	3.17418	-0.00148192
1.62	3.17416	-0.00148191
1.63	3.17415	-0.0014819
1.64	3.17413	-0.0014819
1.65	3.17412	-0.00148189
1.66	3.1741	-0.00148188
1.67	3.17409	-0.00148188
1.68	3.17407	-0.00148187
1.69	3.17406	-0.00148186
1.7	3.17405	-0.00148185
1.71	3.17403	-0.00148185
1.72	3.17402	-0.00148184
1.73	3.174	-0.00148183
1.74	3.17399	-0.00148183
1.75	3.17397	-0.00148182
1.76	3.17396	-0.00148181
1.77	3.17394	-0.00148181
1.78	3.17393	-0.0014818
1.79	3.17391	-0.00148179
1.8	3.1739	-0.00148179
1.81	3.17388	-0.00148178
1.82	3.17387	-0.00148177
1.83	3.17385	-0.00148176
1.84	3.17384	-0.00148176
1.85	3.17382	-0.00148175
1.86	3.17381	-0.00148174
1.87	3.17379	-0.00148174
1.88	3.17378	-0.00148173
1.89	3.17376	-0.00148172
1.9	3.17375	-0.00148172
1.91	3.17373	-0.00148171
1.92	3.17372	-0.0014817
1.93	3.17371	-0.0014817
1.94	3.17369	-0.00148169
1.95	3.17368	-0.00148168
1.96	3.17366	-0.00148168
1.97	3.17365	-0.00148167
1.98	3.17363	-0.00148166
1.99	3.17362	-0.00148165
2	3.1736	-0.00148165
2.01	3.17359	-0.00148164
2.02	3.17357	-0.00148163
2.03	3.17356	-0.00148163
2.04	3.17354	-0.00148162
2.05	3.17353	-0.00148161
2.06	3.17351	-0.00148161
2.07	3.1735	-0.0014816
2.08	3.17348	-0.00148159
2.09	3.17347	-0.00148159
2.1	3.17345	-0.00148158
2.11	3.17344	-0.00148157
2.12	3.17342	-0.00148156
2.13	3.17341	-0.00148156
2.14	3.17339	-0.00148155
2.15	3.17338	-0.00148154
2.16	3.17337	-0.00148154
2.17	3.17335	-0.00148153
2.18	3.17334	-0.00148152
2.19	3.17332	-0.00148152
2.2	3.17331	-0.00148151
2.21	3.17329	-0.0014815
2.22	3.17328	-0.0014815
2.23	3.17326	-0.00148149
2.24	3.17325	-0.00148148
2.25	3.17323	-0.00148148
2.26	3.17322	-0.00148147
2.27	3.1732	-0.00148146
2.28	3.17319	-0.00148145
2.29	3.17317	-0.00148145
2.3	3.17316	-0.00148144
2.31	3.17314	-0.00148143
2.32	3.17313	-0.00148143
2.33	3.17311	-0.00148142
2.34	3.1731	-0.00148141
2.35	3.17308	-0.00148141
2.36	3.17307	-0.0014814
2.37	3.17305	-0.00148139
2.38	3.17304	-0.00148139
2.39	3.17303	-0.00148138
2.4	3.17301	-0.00148137
2.41	3.173	-0.00148136
2.42	3.17298	-0.00148136
2.43	3.17297	-0.00148135
2.44	3.17295	-0.00148134
2.45	3.17294	-0.00148134
2.46	3.17292	-0.00148133
2.47	3.17291	-0.00148132
2.48	3.17289	-0.00148132
2.49	3.17288	-0.00148131
2.5	3.17286	-0.0014813
2.51	3.17285	-0.0014813
2.52	3.17283	-0.00148129
2.53	3.17282	-0.00148128
2.54	3.1728	-0.00148127
2.55	3.17279	-0.00148127
2.56	3.17277	-0.00148126
2.57	3.17276	-0.00148125
2.58	3.17274	-0.00148125
2.59	3.17273	-0.00148124
2.6	3.17271	-0.00148123
2.61	3.1727	-0.00148123
2.62	3.17269	-0.00148122
2.63	3.17267	-0.00148121
2.64	3.17266	-0.00148121
2.65	3.17264	-0.0014812
2.66	3.17263	-0.00148119
2.67	3.17261	-0.00148119
2.68	3.1726	-0.00148118
2.69	3.17258	-0.00148117
2.7	3.17257	-0.00148116
2.71	3.17255	-0.00148116
2.72	3.17254	-0.00148115
2.73	3.17252	-0.00148114
2.74	3.17251	-0.00148114
2.75	3.17249	-0.00148113
2.76	3.17248	-0.00148112
2.77	3.17246	-0.00148112
2.78	3.17245	-0.00148111
2.79	3.17243	-0.0014811
2.8	3.17242	-0.0014811
2.81	3.1724	-0.00148109
2.82	3.17239	-0.00148108
2.83	3.17237	-0.00148107
2.84	3.17236	-0.00148107
2.85	3.17235	-0.00148106
2.86	3.17233	-0.00148105
2.87	3.17232	-0.00148105
2.88	3.1723	-0.00148104
2.89	3.17229	-0.00148103
2.9	3.17227	-0.00148103
2.91	3.17226	-0.00148102
2.92	3.17224	-0.00148101
2.93	3.17223	-0.00148101
2.94	3.17221	-0.001481
2.95	3.1722	-0.00148099
2.96	3.17218	-0.00148099
2.97	3.17217	-0.00148098
2.98	3.17215	-0.00148097
2.99	3.17214	-0.00148096
3	3.17212	-0.00148096
3.01	3.17211	-0.00148095
3.02	3.17209	-0.00148094
3.03	3.17208	-0.00148094
3.04	3.17206	-0.00148093
3.05	3.17205	-0.00148092
3.06	3.17203	-0.00148092
3.07	3.17202	-0.00148091
3.08	3.17201	-0.0014809
3.09	3.17199	-0.0014809
3.1	3.17198	-0.00148089
3.11	3.17196	-0.00148088
3.12	3.17195	-0.00148087
3.13	3.17193	-0.00148087
3.14	3.17192	-0.00148086
3.15	3.1719	-0.00148085
3.16	3.17189	-0.00148085
3.17	3.17187	-0.00148084
3.18	3.17186	-0.00148083
3.19	3.17184	-0.00148083
3.2	3.17183	-0.00148082
3.21	3.17181	-0.00148081
3.22	3.1718	-0.00148081
3.23	3.17178	-0.0014808
3.24	3.17177	-0.00148079
3.25	3.17175	-0.00148078
3.26	3.17174	-0.00148078
3.27	3.17172	-0.00148077
3.28	3.17171	-0.00148076
3.29	3.17169	-0.00148076
3.3	3.17168	-0.00148075
3.31	3.17167	-0.00148074
3.32	3.17165	-0.00148074
3.33	3.17164	-0.00148073
3.34	3.17162	-0.00148072
3.35	3.17161	-0.00148072
3.36	3.17159	-0.00148071
3.37	3.17158	-0.0014807
3.38	3.17156	-0.0014807
3.39	3.17155	-0.00148069
3.4	3.17153	-0.00148068
3.41	3.17152	-0.00148067
3.42	3.1715	-0.00148067
3.43	3.17149	-0.00148066
3.44	3.17147	-0.00148065
3.45	3.17146	-0.00148065
3.46	3.17144	-0.00148064
3.47	3.17143	-0.00148063
3.48	3.17141	-0.00148063
3.49	3.1714	-0.00148062
3.5	3.17138	-0.00148061
3.51	3.17137	-0.00148061
3.52	3.17136	-0.0014806
3.53	3.17134	-0.00148059
3.54	3.17133	-0.00148058
3.55	3.17131	-0.00148058
3.56	3.1713	-0.00148057
3.57	3.17128	-0.00148056
3.58	3.17127	-0.00148056
3.59	3.17125	-0.00148055
3.6	3.17124	-0.00148054
3.61	3.17122	-0.00148054
3.62	3.17121	-0.00148053
3.63	3.17119	-0.00148052
3.64	3.17118	-0.00148052
3.65	3.17116	-0.00148051
3.66	3.17115	-0.0014805
3.67	3.17113	-0.0014805
3.68	3.17112	-0.00148049
3.69	3.1711	-0.00148048
3.7	3.17109	-0.00148047
3.71	3.17107	-0.00148047
3.72	3.17106	-0.00148046
3.73	3.17104	-0.00148045
3.74	3.17103	-0.00148045
3.75	3.17102	-0.00148044
3.76	3.171	-0.00148043
3.77	3.17099	-0.00148043
3.78	3.17097	-0.00148042
3.79	3.17096	-0.00148041
3.8	3.17094	-0.00148041
3.81	3.17093	-0.0014804
3.82	3.17091	-0.00148039
3.83	3.1709	-0.00148038
3.84	3.17088	-0.00148038
3.85	3.17087	-0.00148037
3.86	3.17085	-0.00148036
3.87	3.17084	-0.00148036
3.88	3.17082	-0.00148035
3.89	3.17081	-0.00148034
3.9	3.17079	-0.00148034
3.91	3.17078	-0.00148033
3.92	3.17076	-0.00148032
3.93	3.17075	-0.00148032
3.94	3.17073	-0.00148031
3.95	3.17072	-0.0014803
3.96	3.1707	-0.0014803
3.97	3.17069	-0.00148029
3.98	3.17068	-0.00148028
3.99	3.17066	-0.00148027
4	3.17065	-0.00148027
4.01	3.17063	-0.00148026
4.02	3.17062	-0.00148025
4.03	3.1706	-0.00148025
4.04	3.17059	-0.00148024
4.05	3.17057	-0.00148023
4.06	3.17056	-0.00148023
4.07	3.17054	-0.00148022
4.08	3.17053	-0.00148021
4.09	3.17051	-0.00148021
4.1	3.1705	-0.0014802
4.11	3.17048	-0.00148019
4.12	3.17047	-0.00148018
4.13	3.17045	-0.00148018
4.14	3.17044	-0.00148017
4.15	3.17042	-0.00148016
4.16	3.17041	-0.00148016
4.17	3.17039	-0.00148015
4.18	3.17038	-0.00148014
4.19	3.17036	-0.00148014
4.2	3.17035	-0.00148013
4.21	3.17034	-0.00148012
4.22	3.17032	-0.00148012
4.23	3.17031	-0.00148011
4.24	3.17029	-0.0014801
4.25	3.17028	-0.00148009
4.26	3.17026	-0.00148009
4.27	3.17025	-0.00148008
4.28	3.17023	-0.00148007
4.29	3.17022	-0.00148007
4.3	3.1702	-0.00148006
4.31	3.17019	-0.00148005
4.32	3.17017	-0.00148005
4.33	3.17016	-0.00148004
4.34	3.17014	-0.00148003
4.35	3.17013	-0.00148003
4.36	3.17011	-0.00148002
4.37001	3.1701	-0.00148001
4.38001	3.17008	-0.00148001
4.39001	3.17007	-0.00148
4.40001	3.17005	-0.00147999
4.41001	3.17004	-0.00147998
4.42001	3.17002	-0.00147998
4.43001	3.17001	-0.00147997
4.44001	3.17	-0.00147996
4.45001	3.16998	-0.00147996
4.46001	3.16997	-0.00147995
4.47001	3.16995	-0.00147994
4.48001	3.16994	-0.00147994
4.49001	3.16992	-0.00147993
4.50001	3.16991	-0.00147992
4.51001	3.16989	-0.00147992
4.52001	3.16988	-0.00147991
4.53001	3.16986	-0.0014799
4.54001	3.16985	-0.00147989
4.55001	3.16983	-0.00147989
4.56001	3.16982	-0.00147988
4.57001	3.1698	-0.00147987
4.58001	3.16979	-0.00147987
4.59001	3.16977	-0.00147986
4.60001	3.16976	-0.00147985
4.61001	3.16974	-0.00147985
4.62001	3.16973	-0.00147984
4.63001	3.16971	-0.00147983
4.64001	3.1697	-0.00147983
4.65001	3.16968	-0.00147982
4.66001	3.16967	-0.00147981
4.67001	3.16966	-0.00147981
4.68001	3.16964	-0.0014798
4.69001	3.16963	-0.00147979
4.70001	3.16961	-0.00147978
4.71001	3.1696	-0.00147978
4.72001	3.16958	-0.00147977
4.73001	3.16957	-0.00147976
4.74001	3.16955	-0.00147976
4.75001	3.16954	-0.00147975
4.76001	3.16952	-0.00147974
4.77001	3.16951	-0.00147974
4.78001	3.16949	-0.00147973
4.79001	3.16948	-0.00147972
4.80001	3.16946	-0.00147972
4.81002	3.16945	-0.00147971
4.82002	3.16943	-0.0014797
4.83002	3.16942	-0.00147969
4.84002	3.1694	-0.00147969
4.85002	3.16939	-0.00147968
4.86002	3.16937	-0.00147967
4.87002	3.16936	-0.00147967
4.88002	3.16934	-0.00147966
4.89002	3.16933	-0.00147965
4.90002	3.16932	-0.00147965
4.91002	3.1693	-0.00147964
4.92002	3.16929	-0.00147963
4.93002	3.16927	-0.00147963
4.94002	3.16926	-0.00147962
4.95002	3.16924	-0.00147961
4.96002	3.16923	-0.0014796
4.97002	3.16921	-0.0014796
4.98002	3.1692	-0.00147959
4.99002	3.16918	-0.00147958
5.00002	3.16917	-0.00147958
5.01002	3.16915	-0.00147957
5.02002	3.16914	-0.00147956
5.03002	3.16912	-0.00147956
5.04002	3.16911	-0.00147955
5.05002	3.16909	-0.00147954
5.06002	3.16908	-0.00147954
5.07002	3.16906	-0.00147953
5.08002	3.16905	-0.00147952
5.09002	3.16903	-0.00147952
5.10002	3.16902	-0.00147951
5.11002	3.169	-0.0014795
5.12002	3.16899	-0.00147949
5.13002	3.16898	-0.00147949
5.14002	3.16896	-0.00147948
5.15002	3.16895	-0.00147947
5.16002	3.16893	-0.00147947
5.17002	3.16892	-0.00147946
5.18002	3.1689	-0.00147945
5.19002	3.16889	-0.00147945
5.20002	3.16887	-0.00147944
5.21002	3.16886	-0.00147943
5.22002	3.16884	-0.00147943
5.23002	3.16883	-0.00147942
5.24003	3.16881	-0.00147941
5.25003	3.1688	-0.0014794
5.26003	3.16878	-0.0014794
5.27003	3.16877	-0.00147939
5.28003	3.16875	-0.00147938
5.29003	3.16874	-0.00147938
5.30003	3.16872	-0.00147937
5.31003	3.16871	-0.00147936
5.32003	3.16869	-0.00147936
5.33003	3.16868	-0.00147935
5.34003	3.16866	-0.00147934
5.35003	3.16865	-0.00147934
5.36003	3.16864	-0.00147933
5.37003	3.16862	-0.00147932
5.38003	3.16861	-0.00147932
5.39003	3.16859	-0.00147931
5.40003	3.16858	-0.0014793
5.41003	3.16856	-0.00147929
5.42003	3.16855	-0.00147929
5.43003	3.16853	-0.00147928
5.44003	3.16852	-0.00147927
5.45003	3.1685	-0.00147927
5.46003	3.16849	-0.00147926
5.47003	3.16847	-0.00147925
5.48003	3.16846	-0.00147925
5.49003	3.16844	-0.00147924
5.50003	3.16843	-0.00147923
5.51003	3.16841	-0.00147923
5.52003	3.1684	-0.00147922
5.53003	3.16838	-0.00147921
5.54003	3.16837	-0.0014792
5.55003	3.16835	-0.0014792
5.56003	3.16834	-0.00147919
5.57003	3.16832	-0.00147918
5.58003	3.16831	-0.00147918
5.59003	3.1683	-0.00147917
5.60003	3.16828	-0.00147916
5.61003	3.16827	-0.00147916
5.62003	3.16825	-0.00147915
5.63003	3.16824	-0.00147914
5.64003	3.16822	-0.00147914
5.65003	3.16821	-0.00147913
5.66003	3.16819	-0.00147912
5.67003	3.16818	-0.00147911
5.68004	3.16816	-0.00147911
5.69004	3.16815	-0.0014791
5.70004	3.16813	-0.00147909
5.71004	3.16812	-0.00147909
5.72004	3.1681	-0.00147908
5.73004	3.16809	-0.00147907
5.74004	3.16807	-0.00147907
5.75004	3.16806	-0.00147906
5.76004	3.16804	-0.00147905
5.77004	3.16803	-0.00147905
5.78004	3.16801	-0.00147904
5.79004	3.168	-0.00147903
5.80004	3.16798	-0.00147903
5.81004	3.16797	-0.00147902
5.82004	3.16796	-0.00147901
5.83004	3.16794	-0.001479
5.84004	3.16793	-0.001479
5.85004	3.16791	-0.00147899
5.86004	3.1679	-0.00147898
5.87004	3.16788	-0.00147898
5.88004	3.16787	-0.00147897
5.89004	3.16785	-0.00147896
5.90004	3.16784	-0.00147896
5.91004	3.16782	-0.00147895
5.92004	3.16781	-0.00147894
5.93004	3.16779	-0.00147894
5.94004	3.16778	-0.00147893
5.95004	3.16776	-0.00147892
5.96004	3.16775	-0.00147891
5.97004	3.16773	-0.00147891
5.98004	3.16772	-0.0014789
5.99004	3.1677	-0.00147889
6.00004	3.16769	-0.00147889
6.01004	3.16767	-0.00147888
6.02004	3.16766	-0.00147887
6.03004	3.16764	-0.00147887
6.04004	3.16763	-0.00147886
6.05004	3.16762	-0.00147885
6.06004	3.1676	-0.00147885
6.07004	3.16759	-0.00147884
6.08004	3.16757	-0.00147883
6.09004	3.16756	-0.00147883
6.10004	3.16754	-0.00147882
6.11004	3.16753	-0.00147881
6.12005	3.16751	-0.0014788
6.13005	3.1675	-0.0014788
6.14005	3.16748	-0.00147879
6.15005	3.16747	-0.00147878
6.16005	3.16745	-0.00147878
6.17005	3.16744	-0.00147877
6.18005	3.16742	-0.00147876
6.19005	3.16741	-0.00147876
6.20005	3.16739	-0.00147875
6.21005	3.16738	-0.00147874
6.22005	3.16736	-0.00147874
6.23005	3.16735	-0.00147873
6.24005	3.16733	-0.00147872
6.25005	3.16732	-0.00147871
6.26005	3.1673	-0.00147871
6.27005	3.16729	-0.0014787
6.28005	3.16728	-0.00147869
6.29005	3.16726	-0.00147869
6.30005	3.16725	-0.00147868
6.31005	3.16723	-0.00147867
6.32005	3.16722	-0.00147867
6.33005	3.1672	-0.00147866
6.34005	3.16719	-0.00147865
6.35005	3.16717	-0.00147865
6.36005	3.16716	-0.00147864
6.37005	3.16714	-0.00147863
6.38005	3.16713	-0.00147862
6.39005	3.16711	-0.00147862
6.40005	3.1671	-0.00147861
6.41005	3.16708	-0.0014786
6.42005	3.16707	-0.0014786
6.43005	3.16705	-0.00147859
6.44005	3.16704	-0.00147858
6.45005	3.16702	-0.00147858
6.46005	3.16701	-0.00147857
6.47005	3.16699	-0.00147856
6.48005	3.16698	-0.00147856
6.49005	3.16696	-0.00147855
6.50005	3.16695	-0.00147854
6.51005	3.16694	-0.00147854
6.52005	3.16692	-0.00147853
6.53005	3.16691	-0.00147852
6.54005	3.16689	-0.00147851
6.55006	3.16688	-0.00147851
6.56006	3.16686	-0.0014785
6.57006	3.16685	-0.00147849
6.58006	3.16683	-0.00147849
6.59006	3.16682	-0.00147848
6.60006	3.1668	-0.00147847
6.61006	3.16679	-0.00147847
6.62006	3.16677	-0.00147846
6.63006	3.16676	-0.00147845
6.64006	3.16674	-0.00147845
6.65006	3.16673	-0.00147844
6.66006	3.16671	-0.00147843
6.67006	3.1667	-0.00147842
6.68006	3.16668	-0.00147842
6.69006	3.16667	-0.00147841
6.70006	3.16665	-0.0014784
6.71006	3.16664	-0.0014784
6.72006	3.16662	-0.00147839
6.73006	3.16661	-0.00147838
6.74006	3.1666	-0.00147838
6.75006	3.16658	-0.00147837
6.76006	3.16657	-0.00147836
6.77006	3.16655	-0.00147836
6.78006	3.16654	-0.00147835
6.79006	3.16652	-0.00147834
6.80006	3.16651	-0.00147834
6.81006	3.16649	-0.00147833
6.82006	3.16648	-0.00147832
6.83006	3.16646	-0.00147831
6.84006	3.16645	-0.00147831
6.85006	3.16643	-0.0014783
6.86006	3.16642	-0.00147829
6.87006	3.1664	-0.00147829
6.88006	3.16639	-0.00147828
6.89006	3.16637	-0.00147827
6.90006	3.16636	-0.00147827
6.91006	3.16634	-0.00147826
6.92006	3.16633	-0.00147825
6.93006	3.16631	-0.00147825
6.94006	3.1663	-0.00147824
6.95006	3.16628	-0.00147823
6.96006	3.16627	-0.00147822
6.97006	3.16626	-0.00147822
6.98006	3.16624	-0.00147821
6.99007	3.16623	-0.0014782
7.00007	3.16621	-0.0014782
7.01007	3.1662	-0.00147819
7.02007	3.16618	-0.00147818
7.03007	3.16617	-0.00147818
7.04007	3.16615	-0.00147817
7.05007	3.16614	-0.00147816
7.06007	3.16612	-0.00147816
7.07007	3.16611	-0.00147815
7.08007	3.16609	-0.00147814
7.09007	3.16608	-0.00147814
7.10007	3.16606	-0.00147813
7.11007	3.16605	-0.00147812
7.12007	3.16603	-0.00147811
7.13007	3.16602	-0.00147811
7.14007	3.166	-0.0014781
7.15007	3.16599	-0.00147809
7.16007	3.16597	-0.00147809
7.17007	3.16596	-0.00147808
7.18007	3.16594	-0.00147807
7.19007	3.16593	-0.00147807
7.20007	3.16592	-0.00147806
7.21007	3.1659	-0.00147805
7.22007	3.16589	-0.00147805
7.23007	3.16587	-0.00147804
7.24007	3.16586	-0.00147803
7.25007	3.16584	-0.00147802
7.26007	3.16583	-0.00147802
7.27007	3.16581	-0.00147801
7.28007	3.1658	-0.001478
7.29007	3.16578	-0.001478
7.30007	3.16577	-0.00147799
7.31007	3.16575	-0.00147798
7.32007	3.16574	-0.00147798
7.33007	3.16572	-0.00147797
7.34007	3.16571	-0.00147796
7.35007	3.16569	-0.00147796
7.36007	3.16568	-0.00147795
7.37007	3.16566	-0.00147794
7.38007	3.16565	-0.00147793
7.39007	3.16563	-0.00147793
7.40007	3.16562	-0.00147792
7.41007	3.1656	-0.00147791
7.42007	3.16559	-0.00147791
7.43008	3.16558	-0.0014779
7.44008	3.16556	-0.00147789
7.45008	3.16555	-0.00147789
7.46008	3.16553	-0.00147788
7.47008	3.16552	-0.00147787
7.48008	3.1655	-0.00147787
7.49008	3.16549	-0.00147786
7.50008	3.16547	-0.00147785
7.51008	3.16546	-0.00147785
7.52008	3.16544	-0.00147784
7.53008	3.16543	-0.00147783
7.54008	3.16541	-0.00147782
7.55008	3.1654	-0.00147782
7.56008	3.16538	-0.00147781
7.57008	3.16537	-0.0014778
7.58008	3.16535	-0.0014778
7.59008	3.16534	-0.00147779
7.60008	3.16532	-0.00147778
7.61008	3.16531	-0.00147778
7.62008	3.16529	-0.00147777
7.63008	3.16528	-0.00147776
7.64008	3.16526	-0.00147776
7.65008	3.16525	-0.00147775
7.66008	3.16524	-0.00147774
7.67008	3.16522	-0.00147773
7.68008	3.16521	-0.00147773
7.69008	3.16519	-0.00147772
7.70008	3.16518	-0.00147771
7.71008	3.16516	-0.00147771
7.72008	3.16515	-0.0014777
7.73008	3.16513	-0.00147769
7.74008	3.16512	-0.00147769
7.75008	3.1651	-0.00147768
7.76008	3.16509	-0.00147767
7.77008	3.16507	-0.00147767
7.78008	3.16506	-0.00147766
7.79008	3.16504	-0.00147765
7.80008	3.16503	-0.00147765
7.81008	3.16501	-0.00147764
7.82008	3.165	-0.00147763
7.83008	3.16498	-0.00147762
7.84008	3.16497	-0.00147762
7.85008	3.16495	-0.00147761
7.86009	3.16494	-0.0014776
7.87009	3.16492	-0.0014776
7.88009	3.16491	-0.00147759
7.89009	3.1649	-0.00147758
7.90009	3.16488	-0.00147758
7.91009	3.16487	-0.00147757
7.92009	3.16485	-0.00147756
7.93009	3.16484	-0.00147756
7.94009	3.16482	-0.00147755
7.95009	3.16481	-0.00147754
7.96009	3.16479	-0.00147753
7.97009	3.16478	-0.00147753
7.98009	3.16476	-0.00147752
7.99009	3.16475	-0.00147751
8.00009	3.16473	-0.00147751
8.01009	3.16472	-0.0014775
8.02009	3.1647	-0.00147749
8.03009	3.16469	-0.00147749
8.04009	3.16467	-0.00147748
8.05009	3.16466	-0.00147747
8.06009	3.16464	-0.00147747
8.07009	3.16463	-0.00147746
8.08009	3.16461	-0.00147745
8.09009	3.1646	-0.00147744
8.10009	3.16458	-0.00147744
8.11009	3.16457	-0.00147743
8.12009	3.16456	-0.00147742
8.13009	3.16454	-0.00147742
8.14009	3.16453	-0.00147741
8.15009	3.16451	-0.0014774
8.16009	3.1645	-0.0014774
8.17009	3.16448	-0.00147739
8.18009	3.16447	-0.00147738
8.19009	3.16445	-0.00147738
8.20009	3.16444	-0.00147737
8.21009	3.16442	-0.00147736
8.22009	3.16441	-0.00147736
8.23009	3.16439	-0.00147735
8.24009	3.16438	-0.00147734
8.25009	3.16436	-0.00147733
8.26009	3.16435	-0.00147733
8.27009	3.16433	-0.00147732
8.28009	3.16432	-0.00147731
8.29009	3.1643	-0.00147731
8.30009	3.16429	-0.0014773
8.31009	3.16427	-0.00147729
8.3201	3.16426	-0.00147729
8.3301	3.16424	-0.00147728
8.3401	3.16423	-0.00147727
8.3501	3.16422	-0.00147727
8.3601	3.1642	-0.00147726
8.3701	3.16419	-0.00147725
8.3801	3.16417	-0.00147724
8.3901	3.16416	-0.00147724
8.4001	3.16414	-0.00147723
8.4101	3.16413	-0.00147722
8.4201	3.16411	-0.00147722
8.4301	3.1641	-0.00147721
8.4401	3.16408	-0.0014772
8.4501	3.16407	-0.0014772
8.4601	3.16405	-0.00147719
8.4701	3.16404	-0.00147718
8.4801	3.16402	-0.00147718
8.4901	3.16401	-0.00147717
8.5001	3.16399	-0.00147716
8.5101	3.16398	-0.00147716
8.5201	3.16396	-0.00147715
