0.001	1.49767e-06
0.002	3.99134e-06
0.003	7.47903e-06
0.004	1.19587e-05
0.005	1.74285e-05
0.006	2.38863e-05
0.007	3.13302e-05
0.008	3.97582e-05
0.009	4.91683e-05
0.01	5.95585e-05
0.011	7.09269e-05
0.012	8.32716e-05
0.013	9.65905e-05
0.014	0.000110882
0.015	0.000126143
0.016	0.000142373
0.017	0.000159569
0.018	0.00017773
0.019	0.000196854
0.02	0.000216938
0.021	0.00023798
0.022	0.000259979
0.023	0.000282934
0.024	0.000306841
0.025	0.000331698
0.026	0.000357505
0.027	0.000384259
0.028	0.000411958
0.029	0.000440601
0.03	0.000470185
0.031	0.000500708
0.032	0.000532168
0.033	0.000564565
0.034	0.000597895
0.035	0.000632156
0.036	0.000667348
0.037	0.000703468
0.038	0.000740514
0.039	0.000778484
0.04	0.000817376
0.041	0.000857189
0.042	0.000897921
0.043	0.000939569
0.044	0.000982132
0.045	0.00102561
0.046	0.00107
0.047	0.00111529
0.048	0.0011615
0.049	0.0012086
0.05	0.00125662
0.051	0.00130553
0.052	0.00135535
0.053	0.00140606
0.054	0.00145767
0.055	0.00151017
0.056	0.00156357
0.057	0.00161786
0.058	0.00167303
0.059	0.00172909
0.06	0.00178604
0.061	0.00184387
0.062	0.00190259
0.063	0.00196218
0.064	0.00202265
0.065	0.002084
0.066	0.00214622
0.067	0.00220931
0.068	0.00227328
0.069	0.00233811
0.07	0.00240381
0.071	0.00247038
0.072	0.00253781
0.073	0.0026061
0.074	0.00267525
0.075	0.00274526
0.076	0.00281613
0.077	0.00288785
0.078	0.00296042
0.079	0.00303385
0.08	0.00310812
0.081	0.00318324
0.082	0.00325921
0.083	0.00333602
0.084	0.00341367
0.085	0.00349217
0.086	0.0035715
0.087	0.00365167
0.088	0.00373267
0.089	0.00381451
0.09	0.00389718
0.091	0.00398068
0.092	0.004065
0.093	0.00415016
0.094	0.00423614
0.095	0.00432294
0.096	0.00441056
0.097	0.004499
0.098	0.00458826
0.099	0.00467834
0.1	0.00476923
0.101	0.00486093
0.102	0.00495345
0.103	0.00504677
0.104	0.0051409
0.105	0.00523584
0.106	0.00533158
0.107	0.00542812
0.108	0.00552547
0.109	0.00562361
0.11	0.00572255
0.111	0.00582229
0.112	0.00592282
0.113	0.00602414
0.114	0.00612625
0.115	0.00622915
0.116	0.00633284
0.117	0.00643731
0.118	0.00654257
0.119	0.00664861
0.12	0.00675543
0.121	0.00686303
0.122	0.00697141
0.123	0.00708056
0.124	0.00719049
0.125	0.00730118
0.126	0.00741265
0.127	0.00752489
0.128	0.00763789
0.129	0.00775167
0.13	0.0078662
0.131	0.0079815
0.132	0.00809755
0.133	0.00821437
0.134	0.00833194
0.135	0.00845027
0.136	0.00856936
0.137	0.00868919
0.138	0.00880978
0.139	0.00893111
0.14	0.0090532
0.141	0.00917603
0.142	0.0092996
0.143	0.00942392
0.144	0.00954898
0.145	0.00967477
0.146	0.00980131
0.147	0.00992858
0.148	0.0100566
0.149	0.0101853
0.15	0.0103148
0.151	0.010445
0.152	0.0105759
0.153	0.0107076
0.154	0.01084
0.155	0.0109731
0.156	0.0111069
0.157	0.0112415
0.158	0.0113767
0.159	0.0115127
0.16	0.0116494
0.161	0.0117868
0.162	0.0119249
0.163	0.0120638
0.164	0.0122033
0.165	0.0123436
0.166	0.0124846
0.167	0.0126262
0.168	0.0127686
0.169	0.0129117
0.17	0.0130554
0.171	0.0131999
0.172	0.0133451
0.173	0.0134909
0.174	0.0136375
0.175	0.0137848
0.176	0.0139327
0.177	0.0140813
0.178	0.0142306
0.179	0.0143807
0.18	0.0145313
0.181	0.0146827
0.182	0.0148348
0.183	0.0149875
0.184	0.0151409
0.185	0.015295
0.186	0.0154498
0.187	0.0156052
0.188	0.0157613
0.189	0.0159181
0.19	0.0160756
0.191	0.0162337
0.192	0.0163925
0.193	0.016552
0.194	0.0167121
0.195	0.0168729
0.196	0.0170343
0.197	0.0171964
