0.0001	0.0001
0.0002	0.0002
0.0003	0.0003
0.0004	0.0004
0.0005	0.0005
0.0006	0.0006
0.0007	0.0007
0.0008	0.0008
0.0009	0.000899999
0.001	0.000999999
0.0011	0.0011
0.0012	0.0012
0.0013	0.0013
0.0014	0.0014
0.0015	0.0015
0.0016	0.0016
0.0017	0.0017
0.0018	0.0018
0.0019	0.0019
0.002	0.00199999
0.0021	0.00209999
0.0022	0.00219999
0.0023	0.00229999
0.0024	0.00239999
0.0025	0.00249999
0.0026	0.00259999
0.0027	0.00269999
0.0028	0.00279999
0.0029	0.00289998
0.003	0.00299998
0.0031	0.00309998
0.0032	0.00319998
0.0033	0.00329998
0.0034	0.00339997
0.0035	0.00349997
0.0036	0.00359997
0.0037	0.00369997
0.0038	0.00379996
0.0039	0.00389996
0.004	0.00399996
0.0041	0.00409995
0.0042	0.00419995
0.0043	0.00429995
0.0044	0.00439994
0.0045	0.00449994
0.0046	0.00459993
0.0047	0.00469993
0.0048	0.00479993
0.0049	0.00489992
0.005	0.00499992
0.0051	0.00509991
0.0052	0.00519991
0.0053	0.0052999
0.0054	0.00539989
0.0055	0.00549989
0.0056	0.00559988
0.0057	0.00569988
0.0058	0.00579987
0.0059	0.00589986
0.006	0.00599986
0.0061	0.00609985
0.0062	0.00619984
0.0063	0.00629983
0.0064	0.00639983
0.0065	0.00649982
0.0066	0.00659981
0.0067	0.0066998
0.0068	0.00679979
0.0069	0.00689978
0.007	0.00699977
0.0071	0.00709976
0.0072	0.00719975
0.0073	0.00729974
0.0074	0.00739973
0.0075	0.00749972
0.0076	0.00759971
0.0077	0.0076997
0.0078	0.00779968
0.0079	0.00789967
0.008	0.00799966
0.0081	0.00809965
0.0082	0.00819963
0.0083	0.00829962
0.0084	0.00839961
0.0085	0.00849959
0.0086	0.00859958
0.0087	0.00869956
0.0088	0.00879955
0.0089	0.00889953
0.009	0.00899951
0.0091	0.0090995
0.0092	0.00919948
0.0093	0.00929946
0.0094	0.00939945
0.0095	0.00949943
0.0096	0.00959941
0.0097	0.00969939
0.0098	0.00979937
0.0099	0.00989935
0.01	0.00999933
0.0101	0.0100993
0.0102	0.0101993
0.0103	0.0102993
0.0104	0.0103993
0.0105	0.0104992
0.0106	0.0105992
0.0107	0.0106992
0.0108	0.0107992
0.0109	0.0108991
0.011	0.0109991
0.0111	0.0110991
0.0112	0.0111991
0.0113	0.011299
0.0114	0.011399
0.0115	0.011499
0.0116	0.011599
0.0117	0.0116989
0.0118	0.0117989
0.0119	0.0118989
0.012	0.0119989
0.0121	0.0120988
0.0122	0.0121988
0.0123	0.0122988
0.0124	0.0123987
0.0125	0.0124987
0.0126	0.0125987
0.0127	0.0126986
0.0128	0.0127986
0.0129	0.0128986
0.013	0.0129985
0.0131	0.0130985
0.0132	0.0131985
0.0133	0.0132984
0.0134	0.0133984
0.0135	0.0134984
0.0136	0.0135983
0.0137	0.0136983
0.0138	0.0137982
0.0139	0.0138982
0.014	0.0139982
0.0141	0.0140981
0.0142	0.0141981
0.0143	0.0142981
0.0144	0.014398
0.0145	0.014498
0.0146	0.0145979
0.0147	0.0146979
0.0148	0.0147978
0.0149	0.0148978
0.015	0.0149978
0.0151	0.0150977
0.0152	0.0151977
0.0153	0.0152976
0.0154	0.0153976
0.0155	0.0154975
0.0156	0.0155975
