0.031	0.0920804	0.196213	-0.397312	-0.422494	100	1	1
0.032	0.091674	0.19577	-0.406416	-0.442219	100	1	1
0.033	0.0912585	0.195308	-0.415479	-0.4619	100	1	1
0.034	0.090834	0.194827	-0.424501	-0.481535	100	1	1
0.035	0.0904005	0.194326	-0.43348	-0.501122	100	1	1
0.036	0.0899581	0.193805	-0.442416	-0.520658	100	1	1
0.037	0.0895068	0.193265	-0.451308	-0.540143	100	1	1
0.038	0.0890466	0.192705	-0.460155	-0.559573	100	1	1
0.039	0.0885777	0.192126	-0.468956	-0.578947	100	1	1
0.04	0.0881	0.191528	-0.47771	-0.598263	100	1	1
0.041	0.0876136	0.190911	-0.486417	-0.617519	100	1	1
0.042	0.0871185	0.190274	-0.495075	-0.636714	100	1	1
0.043	0.0866148	0.189618	-0.503684	-0.655844	100	1	1
0.044	0.0861026	0.188943	-0.512242	-0.674909	100	1	1
0.045	0.0855818	0.188249	-0.52075	-0.693906	100	1	1
0.046	0.0850526	0.187537	-0.529205	-0.712834	100	1	1
0.047	0.084515	0.186805	-0.537608	-0.73169	100	1	1
0.048	0.083969	0.186054	-0.545957	-0.750473	100	1	1
0.049	0.0834148	0.185285	-0.554252	-0.76918	100	1	1
0.05	0.0828523	0.184497	-0.562491	-0.787811	100	1	1
0.051	0.0822816	0.183691	-0.570675	-0.806362	100	1	1
0.052	0.0817028	0.182866	-0.578802	-0.824833	100	1	1
0.053	0.0811159	0.182023	-0.586871	-0.843221	100	1	1
0.054	0.0805211	0.181161	-0.594882	-0.861524	100	1	1
0.055	0.0799182	0.180282	-0.602833	-0.879741	100	1	1
0.056	0.0793075	0.179384	-0.610725	-0.897869	100	1	1
0.057	0.0786889	0.178468	-0.618555	-0.915908	100	1	1
0.058	0.0780626	0.177534	-0.626324	-0.933854	100	1	1
0.059	0.0774286	0.176582	-0.634031	-0.951707	100	1	1
0.06	0.0767869	0.175613	-0.641675	-0.969464	100	1	1
0.061	0.0761377	0.174626	-0.649255	-0.987125	100	1	1
0.062	0.0754809	0.173621	-0.65677	-1.00469	100	1	1
0.0629999	0.0748167	0.172599	-0.66422	-1.02215	100	1	1
0.064	0.0741451	0.171559	-0.671604	-1.0395	100	1	1
0.065	0.0734662	0.170503	-0.678921	-1.05676	100	1	1
0.066	0.07278	0.169429	-0.68617	-1.0739	100	1	1
0.067	0.0720866	0.168338	-0.693352	-1.09094	100	1	1
0.068	0.0713862	0.16723	-0.700464	-1.10787	100	1	1
0.069	0.0706787	0.166105	-0.707507	-1.12469	100	1	1
0.07	0.0699642	0.164964	-0.714479	-1.1414	100	1	1
0.071	0.0692428	0.163806	-0.721381	-1.15799	100	1	1
0.072	0.0685146	0.162631	-0.72821	-1.17447	100	1	1
0.073	0.0677796	0.161441	-0.734968	-1.19082	100	1	1
0.074	0.067038	0.160233	-0.741652	-1.20706	100	1	1
0.075	0.0662897	0.15901	-0.748263	-1.22318	100	1	1
0.076	0.0655349	0.157771	-0.754799	-1.23917	100	1	1
0.077	0.0647736	0.156516	-0.76126	-1.25504	100	1	1
0.078	0.064006	0.155245	-0.767646	-1.27078	100	1	1
0.079	0.063232	0.153959	-0.773955	-1.2864	100	1	1
0.08	0.0624519	0.152657	-0.780188	-1.30189	100	1	1
0.081	0.0616655	0.15134	-0.786343	-1.31724	100	1	1
0.082	0.0608731	0.150007	-0.792419	-1.33247	100	1	1
0.083	0.0600747	0.14866	-0.798418	-1.34756	100	1	1
0.084	0.0592703	0.147297	-0.804337	-1.36251	100	1	1
0.085	0.0584602	0.14592	-0.810176	-1.37733	100	1	1
0.086	0.0576442	0.144528	-0.815934	-1.39201	100	1	1
0.087	0.0568226	0.143121	-0.821612	-1.40655	100	1	1
0.088	0.0559954	0.1417	-0.827208	-1.42095	100	1	1
0.089	0.0551627	0.140265	-0.832721	-1.4352	100	1	1
0.09	0.0543245	0.138816	-0.838153	-1.44931	100	1	1
0.091	0.053481	0.137353	-0.843501	-1.46328	100	1	1
0.092	0.0526323	0.135876	-0.848765	-1.4771	100	1	1
0.093	0.0517783	0.134385	-0.853945	-1.49077	100	1	1
0.094	0.0509193	0.13288	-0.85904	-1.50429	100	1	1
0.095	0.0500552	0.131363	-0.86405	-1.51766	100	1	1
0.096	0.0491863	0.129832	-0.868974	-1.53088	100	1	1
0.097	0.0483124	0.128288	-0.873812	-1.54394	100	1	1
0.098	0.0474339	0.126731	-0.878564	-1.55685	100	1	1
0.099	0.0465506	0.125162	-0.883228	-1.5696	100	1	1
0.1	0.0456628	0.123579	-0.887804	-1.5822	100	1	1
0.101	0.0447705	0.121985	-0.892292	-1.59463	100	1	1
0.102	0.0438739	0.120378	-0.896692	-1.60691	100	1	1
0.103	0.0429729	0.118759	-0.901003	-1.61902	100	1	1
0.104	0.0420676	0.117128	-0.905225	-1.63097	100	1	1
0.105	0.0411583	0.115485	-0.909356	-1.64276	100	1	1
0.106	0.0402449	0.113831	-0.913398	-1.65439	100	1	1
0.107	0.0393275	0.112165	-0.917349	-1.66584	100	1	1
0.108	0.0384063	0.110488	-0.921209	-1.67713	100	1	1
0.109	0.0374813	0.108799	-0.924977	-1.68825	100	1	1
0.11	0.0365527	0.1071	-0.928654	-1.6992	100	1	1
0.111	0.0356205	0.10539	-0.932239	-1.70998	100	1	1
0.112	0.0346847	0.10367	-0.935731	-1.72059	100	1	1
0.113	0.0337456	0.101939	-0.939131	-1.73103	100	1	1
0.114	0.0328032	0.100197	-0.942437	-1.74129	100	1	1
0.115	0.0318575	0.098446	-0.94565	-1.75138	100	1	1
0.116	0.0309087	0.0966847	-0.948769	-1.76129	100	1	1
0.117	0.0299569	0.0949137	-0.951794	-1.77102	100	1	1
0.118	0.0290022	0.0931331	-0.954725	-1.78058	100	1	1
0.119	0.0280447	0.0913431	-0.957561	-1.78996	100	1	1
0.12	0.0270844	0.089544	-0.960302	-1.79915	100	1	1
0.121	0.0261214	0.0877358	-0.962948	-1.80817	100	1	1
0.122	0.0251559	0.0859188	-0.965499	-1.81701	100	1	1
0.123	0.024188	0.0840932	-0.967954	-1.82566	100	1	1
0.124	0.0232176	0.082259	-0.970312	-1.83413	100	1	1
0.125	0.0222451	0.0804166	-0.972575	-1.84241	100	1	1
0.126	0.0212703	0.0785661	-0.974741	-1.85051	100	1	1
0.127	0.0202935	0.0767077	-0.976811	-1.85843	100	1	1
0.128	0.0193147	0.0748415	-0.978784	-1.86615	100	1	1
0.129	0.0183341	0.0729678	-0.98066	-1.87369	100	1	1
0.13	0.0173516	0.0710868	-0.982439	-1.88105	100	1	1
0.131	0.0163675	0.0691986	-0.98412	-1.88821	100	1	1
0.132	0.0153818	0.0673034	-0.985704	-1.89518	100	1	1
0.133	0.0143946	0.0654014	-0.98719	-1.90196	100	1	1
0.134	0.013406	0.0634929	-0.988579	-1.90855	100	1	1
0.135	0.0124162	0.0615779	-0.989869	-1.91495	100	1	1
0.136	0.0114251	0.0596567	-0.991062	-1.92116	100	1	1
0.137	0.0104329	0.0577296	-0.992156	-1.92717	100	1	1
0.138	0.00943979	0.0557966	-0.993152	-1.93299	100	1	1
0.139	0.00844574	0.053858	-0.99405	-1.93862	100	1	1
0.14	0.00745089	0.0519139	-0.994849	-1.94405	100	1	1
0.141	0.00645535	0.0499646	-0.99555	-1.94929	100	1	1
0.142	0.00545919	0.0480103	-0.996152	-1.95433	100	1	1
0.143	0.00446254	0.0460511	-0.996655	-1.95917	100	1	1
0.144	0.00346548	0.0440873	-0.99706	-1.96382	100	1	1
0.145	0.00246811	0.042119	-0.997366	-1.96827	100	1	1
0.146	0.00147054	0.0401465	-0.997573	-1.97252	100	1	1
0.147	0.00047286	0.0381699	-0.997681	-1.97657	100	1	1
0.148	-0.000524831	0.0361895	-0.997691	-1.98043	100	1	1
0.149	-0.00152243	0.0342054	-0.997602	-1.98408	100	1	1
0.15	-0.00251985	0.0322179	-0.997414	-1.98754	100	1	1
0.151	-0.00351697	0.0302271	-0.997127	-1.9908	100	1	1
0.152	-0.00451371	0.0282332	-0.996741	-1.99385	100	1	1
0.153	-0.00550997	0.0262365	-0.996257	-1.99671	100	1	1
0.154	-0.00650565	0.0242372	-0.995674	-1.99936	100	1	1
0.155	-0.00750064	0.0222354	-0.994993	-2.00182	100	1	1
0.156	-0.00849485	0.0202313	-0.994213	-2.00407	100	1	1
0.157	-0.00948819	0.0182252	-0.993335	-2.00612	100	1	1
0.158	-0.0104805	0.0162172	-0.992359	-2.00797	100	1	1
0.159	-0.0114718	0.0142076	-0.991284	-2.00962	100	1	1
0.16	-0.0124619	0.0121965	-0.990111	-2.01107	100	1	1
0.161	-0.0134508	0.0101842	-0.98884	-2.01231	100	1	1
0.162	-0.0144383	0.00817083	-0.987472	-2.01335	100	1	1
0.163	-0.0154243	0.00615664	-0.986005	-2.01419	100	1	1
0.164	-0.0164087	0.00414181	-0.984441	-2.01483	100	1	1
0.165	-0.0173915	0.00212654	-0.98278	-2.01527	100	1	1
0.166	-0.0183725	0.000111045	-0.981021	-2.0155	100	1	1
0.167	-0.0193517	-0.00190448	-0.979165	-2.01553	100	1	1
0.168	-0.0203289	-0.00391984	-0.977213	-2.01535	100	1	1
0.169	-0.021304	-0.00593482	-0.975163	-2.01498	100	1	1
0.17	-0.0222771	-0.00794922	-0.973018	-2.0144	100	1	1
0.171	-0.0232478	-0.00996284	-0.970776	-2.01362	100	1	1
0.172	-0.0242163	-0.0119755	-0.968437	-2.01264	100	1	1
0.173	-0.0251823	-0.0139869	-0.966004	-2.01145	100	1	1
0.174	-0.0261458	-0.015997	-0.963474	-2.01006	100	1	1
0.175	-0.0271066	-0.0180055	-0.960849	-2.00847	100	1	1
0.176	-0.0280647	-0.0200121	-0.95813	-2.00668	100	1	1
0.177	-0.02902	-0.0220168	-0.955315	-2.00469	100	1	1
0.178	-0.0299725	-0.0240193	-0.952406	-2.0025	100	1	1
0.179	-0.0309219	-0.0260194	-0.949403	-2.0001	100	1	1
0.18	-0.0318682	-0.0280169	-0.946306	-1.9975	100	1	1
0.181	-0.0328113	-0.0300116	-0.943115	-1.9947	100	1	1
0.182	-0.0337511	-0.0320033	-0.939831	-1.99171	100	1	1
0.183	-0.0346876	-0.0339919	-0.936454	-1.98851	100	1	1
0.184	-0.0356205	-0.035977	-0.932985	-1.98511	100	1	1
0.185	-0.03655	-0.0379585	-0.929423	-1.98151	100	1	1
0.186	-0.0374757	-0.0399362	-0.92577	-1.97771	100	1	1
0.187	-0.0383978	-0.0419099	-0.922024	-1.97372	100	1	1
0.188	-0.039316	-0.0438794	-0.918188	-1.96952	100	1	1
0.189	-0.0402302	-0.0458446	-0.914261	-1.96513	100	1	1
0.19	-0.0411405	-0.0478051	-0.910244	-1.96054	100	1	1
0.191	-0.0420466	-0.0497609	-0.906136	-1.95575	100	1	1
0.192	-0.0429485	-0.0517116	-0.901939	-1.95077	100	1	1
0.193	-0.0438462	-0.0536572	-0.897653	-1.94559	100	1	1
0.194	-0.0447395	-0.0555974	-0.893279	-1.94021	100	1	1
0.195	-0.0456283	-0.0575321	-0.888815	-1.93464	100	1	1
0.196	-0.0465125	-0.059461	-0.884265	-1.92888	100	1	1
0.197	-0.0473922	-0.0613839	-0.879626	-1.92292	100	1	1
0.198	-0.0482671	-0.0633006	-0.874901	-1.91677	100	1	1
0.199	-0.0491372	-0.0652111	-0.870089	-1.91042	100	1	1
0.2	-0.0500024	-0.0671149	-0.865192	-1.90388	100	1	1
0.201	-0.0508626	-0.0690121	-0.860209	-1.89716	100	1	1
0.202	-0.0517177	-0.0709023	-0.85514	-1.89024	100	1	1
0.203	-0.0525677	-0.0727855	-0.849988	-1.88313	100	1	1
0.204	-0.0534124	-0.0746613	-0.844751	-1.87583	100	1	1
0.205	-0.0542519	-0.0765296	-0.839431	-1.86834	100	1	1
0.206	-0.0550859	-0.0783903	-0.834028	-1.86067	100	1	1
0.207	-0.0559144	-0.0802431	-0.828543	-1.8528	100	1	1
0.208	-0.0567374	-0.0820879	-0.822976	-1.84475	100	1	1
0.209	-0.0575547	-0.0839244	-0.817328	-1.83652	100	1	1
0.21	-0.0583663	-0.0857525	-0.811598	-1.8281	100	1	1
0.211	-0.0591721	-0.087572	-0.805789	-1.8195	100	1	1
0.212	-0.059972	-0.0893827	-0.7999	-1.81071	100	1	1
0.213	-0.060766	-0.0911844	-0.793933	-1.80175	100	1	1
0.214	-0.0615539	-0.092977	-0.787886	-1.7926	100	1	1
0.215	-0.0623356	-0.0947603	-0.781762	-1.78327	100	1	1
0.216	-0.0631112	-0.0965341	-0.775561	-1.77376	100	1	1
0.217	-0.0638805	-0.0982981	-0.769284	-1.76407	100	1	1
0.218	-0.0646434	-0.100052	-0.76293	-1.75421	100	1	1
0.219	-0.0653999	-0.101797	-0.756501	-1.74417	100	1	1
0.22	-0.0661499	-0.10353	-0.749997	-1.73395	100	1	1
0.221	-0.0668933	-0.105254	-0.74342	-1.72356	100	1	1
0.222	-0.0676301	-0.106967	-0.736769	-1.713	100	1	1
0.223	-0.0683601	-0.108669	-0.730045	-1.70226	100	1	1
0.224	-0.0690834	-0.110361	-0.723249	-1.69135	100	1	1
0.225	-0.0697998	-0.112041	-0.716382	-1.68028	100	1	1
0.226	-0.0705092	-0.11371	-0.709445	-1.66903	100	1	1
0.227	-0.0712117	-0.115368	-0.702437	-1.65762	100	1	1
0.228	-0.071907	-0.117014	-0.69536	-1.64604	100	1	1
0.229	-0.0725952	-0.118648	-0.688214	-1.63429	100	1	1
0.23	-0.0732762	-0.12027	-0.681001	-1.62238	100	1	1
0.231	-0.0739499	-0.121881	-0.67372	-1.6103	100	1	1
0.232	-0.0746163	-0.123479	-0.666373	-1.59807	100	1	1
0.233	-0.0752753	-0.125064	-0.65896	-1.58567	100	1	1
0.234	-0.0759268	-0.126637	-0.651483	-1.57312	100	1	1
0.235	-0.0765707	-0.128198	-0.643941	-1.5604	100	1	1
0.236	-0.077207	-0.129745	-0.636335	-1.54753	100	1	1
0.237	-0.0778357	-0.13128	-0.628667	-1.5345	100	1	1
0.238	-0.0784566	-0.132801	-0.620937	-1.52132	100	1	1
0.239	-0.0790698	-0.134309	-0.613146	-1.50799	100	1	1
0.24	-0.0796751	-0.135804	-0.605294	-1.4945	100	1	1
0.241	-0.0802725	-0.137285	-0.597383	-1.48086	100	1	1
0.242	-0.0808619	-0.138752	-0.589412	-1.46708	100	1	1
0.243	-0.0814433	-0.140205	-0.581384	-1.45315	100	1	1
0.244	-0.0820166	-0.141644	-0.573299	-1.43907	100	1	1
0.245	-0.0825817	-0.143069	-0.565156	-1.42484	100	1	1
0.246	-0.0831387	-0.144479	-0.556959	-1.41047	100	1	1
0.247	-0.0836874	-0.145875	-0.548706	-1.39597	100	1	1
0.248	-0.0842278	-0.147256	-0.5404	-1.38132	100	1	1
0.249	-0.0847598	-0.148623	-0.53204	-1.36653	100	1	1
0.25	-0.0852834	-0.149975	-0.523628	-1.3516	100	1	1
0.251	-0.0857986	-0.151311	-0.515164	-1.33654	100	1	1
0.252	-0.0863053	-0.152632	-0.50665	-1.32134	100	1	1
0.253	-0.0868033	-0.153938	-0.498086	-1.30601	100	1	1
0.254	-0.0872928	-0.155229	-0.489472	-1.29055	100	1	1
0.255	-0.0877736	-0.156504	-0.480811	-1.27496	100	1	1
0.256	-0.0882457	-0.157763	-0.472102	-1.25924	100	1	1
0.257	-0.0887091	-0.159007	-0.463347	-1.2434	100	1	1
0.258	-0.0891636	-0.160234	-0.454547	-1.22742	100	1	1
0.259	-0.0896093	-0.161445	-0.445702	-1.21133	100	1	1
0.26	-0.0900461	-0.16264	-0.436812	-1.19511	100	1	1
0.261	-0.090474	-0.163819	-0.42788	-1.17878	100	1	1
0.262	-0.0908929	-0.164982	-0.418906	-1.16232	100	1	1
0.263	-0.0913028	-0.166127	-0.409891	-1.14575	100	1	1
0.264	-0.0917036	-0.167256	-0.400836	-1.12906	100	1	1
0.265	-0.0920954	-0.168369	-0.391741	-1.11226	100	1	1
0.266	-0.092478	-0.169464	-0.382608	-1.09535	100	1	1
0.267	-0.0928514	-0.170542	-0.373437	-1.07832	100	1	1
0.268	-0.0932157	-0.171604	-0.364229	-1.06119	100	1	1
0.269	-0.0935706	-0.172647	-0.354986	-1.04395	100	1	1
0.27	-0.0939164	-0.173674	-0.345708	-1.02661	100	1	1
0.271	-0.0942528	-0.174683	-0.336396	-1.00916	100	1	1
0.272	-0.0945798	-0.175675	-0.327051	-0.991614	100	1	1
0.273	-0.0948975	-0.176649	-0.317675	-0.973965	100	1	1
0.274	-0.0952057	-0.177605	-0.308267	-0.956219	100	1	1
0.275	-0.0955046	-0.178543	-0.298828	-0.938376	100	1	1
0.276	-0.0957939	-0.179464	-0.289361	-0.920439	100	1	1
0.277	-0.0960738	-0.180366	-0.279865	-0.902409	100	1	1
0.278	-0.0963441	-0.181251	-0.270342	-0.884288	100	1	1
0.279	-0.0966049	-0.182117	-0.260793	-0.866078	100	1	1
0.28	-0.0968562	-0.182964	-0.251218	-0.84778	100	1	1
0.281	-0.0970978	-0.183794	-0.241618	-0.829398	100	1	1
0.282	-0.0973298	-0.184605	-0.231995	-0.810932	100	1	1
0.283	-0.0975521	-0.185397	-0.222349	-0.792384	100	1	1
0.284	-0.0977648	-0.186171	-0.212682	-0.773756	100	1	1
0.285	-0.0979678	-0.186926	-0.202994	-0.755051	100	1	1
0.286	-0.0981611	-0.187662	-0.193286	-0.736269	100	1	1
0.287	-0.0983446	-0.18838	-0.183559	-0.717414	100	1	1
0.288	-0.0985184	-0.189078	-0.173815	-0.698486	100	1	1
0.289	-0.0986825	-0.189758	-0.164054	-0.679487	100	1	1
0.29	-0.0988368	-0.190418	-0.154277	-0.66042	100	1	1
0.291	-0.0989813	-0.191059	-0.144484	-0.641287	100	1	1
0.292	-0.0991159	-0.191681	-0.134678	-0.622089	100	1	1
0.293	-0.0992408	-0.192284	-0.124859	-0.602828	100	1	1
0.294	-0.0993558	-0.192868	-0.115028	-0.583507	100	1	1
0.295	-0.099461	-0.193432	-0.105186	-0.564127	100	1	1
0.296	-0.0995563	-0.193977	-0.0953341	-0.544689	100	1	1
0.297	-0.0996418	-0.194502	-0.0854729	-0.525197	100	1	1
0.298	-0.0997174	-0.195007	-0.0756036	-0.505652	100	1	1
0.299	-0.0997832	-0.195493	-0.0657271	-0.486056	100	1	1
0.3	-0.099839	-0.19596	-0.0558445	-0.466411	100	1	1
0.301	-0.0998849	-0.196407	-0.0459568	-0.446719	100	1	1
0.302	-0.099921	-0.196834	-0.0360648	-0.426982	100	1	1
0.303	-0.0999472	-0.197241	-0.0261696	-0.407202	100	1	1
0.304	-0.0999635	-0.197628	-0.0162722	-0.38738	100	1	1
0.305	-0.0999698	-0.197996	-0.00637348	-0.36752	100	1	1
0.306	-0.0999663	-0.198343	0.00352547	-0.347622	100	1	1
0.307	-0.0999529	-0.198671	0.0134237	-0.327689	100	1	1
0.308	-0.0999296	-0.198979	0.0233203	-0.307724	100	1	1
0.309	-0.0998963	-0.199266	0.0332142	-0.287727	100	1	1
0.31	-0.0998532	-0.199534	0.0431045	-0.267701	100	1	1
0.311	-0.0998003	-0.199782	0.0529901	-0.247648	100	1	1
0.312	-0.0997374	-0.200009	0.0628702	-0.227569	100	1	1
0.313	-0.0996646	-0.200217	0.0727436	-0.207468	100	1	1
0.314	-0.099582	-0.200404	0.0826095	-0.187346	100	1	1
0.314999	-0.0994896	-0.200571	0.0924669	-0.167205	100	1	1
0.315999	-0.0993873	-0.200718	0.102315	-0.147046	100	1	1
0.316999	-0.0992751	-0.200845	0.112152	-0.126873	100	1	1
0.317999	-0.0991531	-0.200952	0.121978	-0.106687	100	1	1
0.318999	-0.0990213	-0.201039	0.131792	-0.0864902	100	1	1
0.319999	-0.0988797	-0.201105	0.141592	-0.0662843	100	1	1
0.320999	-0.0987284	-0.201151	0.151377	-0.0460716	100	1	1
0.321999	-0.0985672	-0.201177	0.161148	-0.0258541	100	1	1
0.322999	-0.0983963	-0.201182	0.170902	-0.00563383	100	1	1
0.323999	-0.0982157	-0.201168	0.180639	0.0145872	100	1	1
0.324999	-0.0980253	-0.201133	0.190357	0.0348069	100	1	1
0.325999	-0.0978253	-0.201078	0.200057	0.0550233	100	1	1
0.326999	-0.0976155	-0.201003	0.209736	0.0752344	100	1	1
0.327999	-0.0973961	-0.200907	0.219394	0.095438	100	1	1
0.328999	-0.0971671	-0.200792	0.22903	0.115632	100	1	1
0.329999	-0.0969284	-0.200656	0.238644	0.135815	100	1	1
0.330999	-0.0966802	-0.2005	0.248233	0.155984	100	1	1
0.331999	-0.0964224	-0.200324	0.257797	0.176138	100	1	1
0.332999	-0.0961551	-0.200127	0.267335	0.196274	100	1	1
0.333999	-0.0958782	-0.199911	0.276847	0.216391	100	1	1
0.334999	-0.0955919	-0.199675	0.28633	0.236486	100	1	1
0.335999	-0.0952961	-0.199418	0.295786	0.256558	100	1	1
0.336999	-0.0949909	-0.199141	0.305211	0.276604	100	1	1
0.337999	-0.0946763	-0.198845	0.314606	0.296622	100	1	1
0.338999	-0.0943523	-0.198528	0.32397	0.316611	100	1	1
0.339999	-0.094019	-0.198192	0.333301	0.336568	100	1	1
0.340999	-0.0936764	-0.197835	0.342598	0.356491	100	1	1
0.341999	-0.0933246	-0.197459	0.351862	0.376379	100	1	1
0.342999	-0.0929635	-0.197062	0.36109	0.396229	100	1	1
0.343999	-0.0925932	-0.196646	0.370282	0.416039	100	1	1
0.344999	-0.0922138	-0.196211	0.379438	0.435808	100	1	1
0.345999	-0.0918252	-0.195755	0.388555	0.455533	100	1	1
0.346999	-0.0914276	-0.19528	0.397634	0.475212	100	1	1
0.347999	-0.0910209	-0.194785	0.406672	0.494844	100	1	1
0.348999	-0.0906052	-0.194271	0.415671	0.514426	100	1	1
0.349999	-0.0901806	-0.193737	0.424628	0.533957	100	1	1
0.350999	-0.0897471	-0.193183	0.433542	0.553434	100	1	1
0.351999	-0.0893046	-0.19261	0.442413	0.572856	100	1	1
0.352999	-0.0888534	-0.192018	0.451241	0.59222	100	1	1
0.353999	-0.0883934	-0.191407	0.460023	0.611525	100	1	1
0.354999	-0.0879246	-0.190776	0.468759	0.630769	100	1	1
0.355999	-0.0874472	-0.190126	0.477449	0.649949	100	1	1
0.356999	-0.0869611	-0.189457	0.486091	0.669065	100	1	1
0.357999	-0.0864664	-0.188769	0.494684	0.688113	100	1	1
0.358999	-0.0859632	-0.188062	0.503229	0.707092	100	1	1
0.359999	-0.0854515	-0.187336	0.511723	0.726	100	1	1
0.360999	-0.0849313	-0.186591	0.520166	0.744836	100	1	1
0.361999	-0.0844027	-0.185827	0.528558	0.763596	100	1	1
0.362999	-0.0838658	-0.185045	0.536896	0.782281	100	1	1
0.363999	-0.0833206	-0.184244	0.545182	0.800886	100	1	1
0.364999	-0.0827672	-0.183425	0.553413	0.819412	100	1	1
0.365999	-0.0822056	-0.182587	0.561589	0.837855	100	1	1
0.366999	-0.0816359	-0.181731	0.569709	0.856214	100	1	1
0.367999	-0.0810582	-0.180856	0.577773	0.874487	100	1	1
0.368999	-0.0804724	-0.179963	0.585779	0.892672	100	1	1
0.369999	-0.0798787	-0.179053	0.593727	0.910768	100	1	1
0.370999	-0.079277	-0.178124	0.601615	0.928773	100	1	1
0.371999	-0.0786676	-0.177177	0.609444	0.946684	100	1	1
0.372999	-0.0780504	-0.176213	0.617212	0.9645	100	1	1
0.373999	-0.0774255	-0.17523	0.624919	0.98222	100	1	1
0.374999	-0.0767929	-0.174231	0.632564	0.99984	100	1	1
0.375999	-0.0761528	-0.173213	0.640146	1.01736	100	1	1
0.376999	-0.0755051	-0.172178	0.647664	1.03478	100	1	1
0.377999	-0.07485	-0.171126	0.655118	1.05209	100	1	1
0.378999	-0.0741875	-0.170057	0.662507	1.0693	100	1	1
0.379999	-0.0735177	-0.168971	0.669829	1.0864	100	1	1
0.380999	-0.0728406	-0.167867	0.677086	1.1034	100	1	1
0.381999	-0.0721563	-0.166747	0.684275	1.12028	100	1	1
0.382999	-0.0714649	-0.16561	0.691396	1.13705	100	1	1
0.383999	-0.0707664	-0.164456	0.698448	1.1537	100	1	1
0.384999	-0.070061	-0.163286	0.705431	1.17024	100	1	1
0.385999	-0.0693487	-0.162099	0.712344	1.18666	100	1	1
0.386999	-0.0686295	-0.160896	0.719186	1.20297	100	1	1
0.387999	-0.0679035	-0.159677	0.725957	1.21915	100	1	1
0.388999	-0.0671709	-0.158442	0.732655	1.23521	100	1	1
0.389999	-0.0664316	-0.157191	0.739281	1.25114	100	1	1
0.390999	-0.0656858	-0.155924	0.745834	1.26695	100	1	1
0.391998	-0.0649334	-0.154641	0.752312	1.28264	100	1	1
0.392998	-0.0641747	-0.153343	0.758716	1.29819	100	1	1
0.393998	-0.0634097	-0.152029	0.765044	1.31361	100	1	1
0.394998	-0.0626384	-0.150701	0.771296	1.3289	100	1	1
0.395998	-0.0618609	-0.149356	0.777472	1.34406	100	1	1
0.396998	-0.0610773	-0.147997	0.783571	1.35909	100	1	1
0.397998	-0.0602878	-0.146623	0.789591	1.37397	100	1	1
0.398998	-0.0594922	-0.145235	0.795534	1.38872	100	1	1
0.399998	-0.0586908	-0.143831	0.801397	1.40333	100	1	1
0.400998	-0.0578836	-0.142414	0.807181	1.4178	100	1	1
0.401998	-0.0570708	-0.140981	0.812885	1.43212	100	1	1
0.402998	-0.0562522	-0.139535	0.818508	1.44631	100	1	1
0.403998	-0.0554282	-0.138075	0.82405	1.46034	100	1	1
0.404998	-0.0545987	-0.136601	0.82951	1.47423	100	1	1
0.405998	-0.0537638	-0.135113	0.834888	1.48798	100	1	1
0.406998	-0.0529236	-0.133611	0.840183	1.50157	100	1	1
0.407998	-0.0520782	-0.132096	0.845395	1.51501	100	1	1
